OBJECTID,Building Occupancy,Building Address,Building Area/Neighborhood,Building Latitude,Building Longitude,Original Entry Date,Orignial Placard,Revision Entry Date,Updated Placard,Description,,,,,,,,,
2379,,1 FIRST ST,,38.30362307,-122.2735948,2014-09-05,Yellow,2014-09-05, ,"separation of chimney bricks, Restriction around chimney",,,,,,,,,
2380,,25 FIRST ST,,38.30359227,-122.2739263,2014-09-05,Yellow,2014-09-05, ,"shifted chimney, Restrictions around chimney area",,,,,,,,,
2381,,301 FIRST ST,,38.30244091,-122.2769971,2014-09-05,Green,2014-09-05, ,structure good,,,,,,,,,
2382,," ,  ",,38.30244091,-122.2769971,2014-09-05,Green,2014-09-05, ,structure good,,,,,,,,,
2383,,403 FIRST ST,,38.30245975,-122.2781263,2014-09-05,Green,2014-09-05, ,structure good,,,,,,,,,
2384,,411 FIRST ST,,38.30243019,-122.2782565,2014-09-05,Green,2014-09-05, ,structure good,,,,,,,,,
2385,,419 FIRST ST,,38.30240075,-122.2783859,2014-09-05,Green,2014-09-05, ,structure good,,,,,,,,,
2386,,426 FIRST ST,,38.30311948,-122.2786632,2014-09-05,Green,2014-09-05, ,structure good,,,,,,,,,
2387,,500 FIRST ST,,38.30286699,-122.2802716,2014-09-05,Green,2014-09-05, ,structure good,,,,,,,,,
2388,,605 FIRST ST,,38.30111777,-122.2810746,2014-09-05,Green,2014-09-05, ,structure good,,,,,,,,,
2389,,610 FIRST ST,,38.30143843,-122.2814172,2014-09-05,Green,2014-09-05, ,structure good,,,,,,,,,
2390,,611 FIRST ST,,38.30105346,-122.2812012,2014-09-05,Yellow,2014-09-05, ,chimney,,,,,,,,,
2391,,611 FIRST ST,,38.30105346,-122.2812012,2014-09-05,Yellow,2014-09-05, ,front steps - no placard placed,,,,,,,,,
2392,,619 FIRST ST,,38.3010562,-122.2813457,2014-09-05,Green,2014-09-05, ,structure good,,,,,,,,,
2393,,627 FIRST ST,,38.30095432,-122.2813952,2014-09-05,Green,2014-09-05, ,structure good,,,,,,,,,
2394,," ,  ",,38.30095432,-122.2813952,2014-09-05,Green,2014-09-05, ,structure good,,,,,,,,,
2395,,644 FIRST ST,,38.30151335,-122.2819836,2014-09-05,Green,2014-09-05, ,structure good,,,,,,,,,
2396,,645 FIRST ST,,38.30087835,-122.2816544,2014-09-05,Green,2014-09-05, ,structure good,,,,,,,,,
2397,,711 FIRST ST,,38.30070024,-122.2821367,2014-09-05,Green,2014-09-05, ,structure good,,,,,,,,,
2398,," ,  ",,38.30070024,-122.2821367,2014-09-05,Green,2014-09-05, ,structure good,,,,,,,,,
2399,,3325 JEFFERSON ST,,38.32152039,-122.3005143,2014-09-05,Yellow,2014-09-05, ,Damage to rear 4x8 ledgers pulled from block wall,,,,,,,,,
2400,,3331 JEFFERSON ST,,38.32187202,-122.3003934,2014-09-05,Green,2014-09-05, ,"2 lateral sWy braces were repaired for 4"" overhead main on sprinkler system, bold sheared at beam (Ross)",,,,,,,,,
2401,,3331 JEFFERSON ST,,38.32187202,-122.3003934,2014-09-05,Green,2014-09-05, ,(Ross) Ceiling grid replacement,,,,,,,,,
2402,,3375 JEFFERSON ST,,38.32130012,-122.301838,2014-09-05,Green,2014-09-05, ,"transformer moved - not bolted, ceiling grid damage, t-bar compression posts damaged, fryers not connected",,,,,,,,,
2403,,3512 JEFFERSON ST,,38.32502322,-122.3014089,2014-09-05,Yellow,2014-09-05, ,Top chimney section fell to ground,,,,,,,,,
2404,,3512 JEFFERSON ST,,38.32502322,-122.3014089,2014-09-18,Yellow,2014-09-18, ,already tagged - chimney is gone above roof level - left existing tag,,,,,,,,,
2405,,3516 JEFFERSON ST,,38.32516458,-122.3015232,2014-09-05,Yellow,2014-09-05, ,Top section Chimney down,,,,,,,,,
2406,,3516 JEFFERSON ST,,38.32516458,-122.3015232,2014-09-18,Yellow,2014-09-18, ,"chimney fallen and pipe sticking out (right side), chimney on left side may be leaning also",,,,,,,,,
2407,,3521 JEFFERSON ST,,38.32506262,-122.3022511,2014-09-05,Yellow,2014-09-05, , ,,,,,,,,,
2408,,3521 JEFFERSON ST,,38.32506262,-122.3022511,2014-09-05,Yellow,2014-09-05, ,chimney fell - do not use fire place,,,,,,,,,
2409,,3522 JEFFERSON ST,,38.32530477,-122.3016346,2014-09-05,Yellow,2014-09-05, ,chimney fell,,,,,,,,,
2410,,4226 KINGSFORD DR,,38.33978093,-122.3147702,2014-10-06,Green,2014-10-06, ,No comments,,,,,,,,,
2411,,3131 KINGSTON AVE,,38.30498919,-122.3173504,2014-09-05,Yellow,2014-09-05, ,Leaning carport (slight),,,,,,,,,
2412,,3136 KINGSTON AVE,,38.30540204,-122.3176206,2014-09-05,Yellow,2014-09-05, ,Fallen chimney - no other issues,,,,,,,,,
2413,,1645 MAIN ST,,38.30380988,-122.2895965,2014-09-05,Green,2014-09-05, ,no structural damage,,,,,,,,,
2414,,1646 MAIN ST,,38.30407298,-122.2890735,2014-09-05,Yellow,2014-09-05, ,"North wall, southeast wall corner & southwall",,,,,,,,,
2415,,1711 MAIN ST,,38.30417166,-122.2898297,2014-09-05,Yellow,2014-09-05, ,"Door to understage does not close. Sprinkler sys flooded entire building. Sprinkler sys shut off, no fire watch. No supervisory signal",,,,,,,,,
2416,,1711 MAIN ST,,38.30417166,-122.2898297,2014-09-05,Yellow,2014-09-05, ,"dispaced Stone Blocks, racking damage to walls",,,,,,,,,
2417,,1821 MAIN ST,,38.30486496,-122.2906207,2014-09-23,Red,2014-09-23, ,only porch red tagged (house yellow tagged) [same ATC as yellow tag],,,,,,,,,
2418,,1821 MAIN ST,,38.30486496,-122.2906207,2014-09-23,Yellow,2014-09-23, ,house yellow tagged (porch at front red tagged) - post conc pier adj to chimney leaning away - canopy attached to house failed [same ATC as red tag],,,,,,,,,
2419,,1821 MAIN ST,,38.30486496,-122.2906207,2014-09-24,Green,2014-09-24, ,post has evidence of prior condition (leaning) - green tag only pertains to front post - other tags on property remain,,,,,,,,,
2420,,1870 MAIN ST,,38.30587016,-122.2905737,2014-09-05,Yellow,2014-09-05, ,Chimney cracked,,,,,,,,,
2421,,1875 MAIN ST,,38.30568031,-122.2911583,2014-09-05,Yellow,2014-09-05, ,Chimney snapped @ roofing,,,,,,,,,
2422,,1895 MAIN ST,,38.30597086,-122.2913151,2014-09-05,Yellow,2014-09-05, ,Both interior fireplaces have collapsed,,,,,,,,,
2423,,1925 MAIN ST,,38.30632859,-122.2916812,2014-09-05,Yellow,2014-09-05, ,Chimney collapsed,,,,,,,,,
2424,,1949 MAIN ST,,38.30658658,-122.2918604,2014-09-05,Yellow,2014-09-05, ,Base of chimney-bricks separated,,,,,,,,,
2425,,1954 MAIN ST,,38.30692124,-122.2914289,2014-09-17,Green,2014-09-17, ,interior cracks minor - already fixed by contractor,,,,,,,,,
2426,,561 MADISON ST,,38.29362869,-122.2953004,2014-09-05,Yellow,2014-09-05, ,N/W corner of foundation has been damaged and rear service porch has lateral displacment no occupancy,,,,,,,,,
2427,,485 S JEFFERSON ST,,38.28349205,-122.2940743,2014-09-25,Green,2014-09-25, ,"Minor cosmetic stucco cracks , does not appear earthquake related ( not tagged)",,,,,,,,,
2428,,2560 PATRICIA DR,,38.32130015,-122.3276798,2014-09-23,Yellow,2014-09-23, ,top section of chimhey above roof line has been removed - repairs needed yet room can be occ,,,,,,,,,
2429,,728 FIRST ST,,38.30087806,-122.2825794,2014-09-08,Yellow,2014-09-08, ,front porch damage - unsure of foundation,,,,,,,,,
2430,,3136 KINGSTON AVE,,38.30540204,-122.3176206,2014-09-05,Yellow,2014-09-05, ,chimney fell at roof line in front wall,,,,,,,,,
2431,,807 MAIN ST,,38.29788557,-122.2846296,2014-09-05,Yellow,2014-09-05,downgraded from red - downgraded to green,for construction ony - do not open for business prior to inspection by City of Napa (Velo Pizza),,,,,,,,,
2432,,3332 DAVID DR,,38.29985294,-122.3361599,2014-09-29,Green,2014-09-29, ,No comments,,,,,,,,,
2433,,30 DAVIS AVE,,38.29686214,-122.2740398,2014-09-29,Yellow,2014-10-06,downgraded to green,Ok to occupy,,,,,,,,,
2434,,30 DAVIS AVE,,38.29686214,-122.2740398,2014-10-06,Yellow,2014-10-06,downgraded from yellow,no dmage to chimney,,,,,,,,,
2435,,61 DAVIS AVE,,38.29730246,-122.274569,2014-09-05,Yellow,2014-09-05, ,brick chimney dislocated mortar joints at roof line,,,,,,,,,
2436,,23 DE WITT AVE,,38.29575887,-122.3117047,2014-09-29,Green,2014-09-29, ,No comments,,,,,,,,,
2437,,137 DE WITT AVE,,38.29813197,-122.3130136,2014-09-24,Green,2014-09-24, ,contactor on-site repairing cracked foundation & fence - no other hazards apparent,,,,,,,,,
2438,," ,  ",,38.29813197,-122.3130136,2014-09-05,Yellow,2014-09-05, ,chimney,,,,,,,,,
2439,,3414 DEERFIELD CT,,38.30932253,-122.3396542,2014-09-05,Yellow,2014-09-05, ,chimney,,,,,,,,,
2440,,1120 DEERFIELD DR,,38.30856165,-122.3379796,2014-09-11,Yellow,2014-09-11, ,chimney collapse above roof - chimney on roof as of 9/11,,,,,,,,,
2441,,1132 DEERFIELD DR,,38.30977297,-122.3376997,2014-09-05,Yellow,2014-09-05, ,Chimney stack collapse onto roof. Garage door buckled.,,,,,,,,,
2442,,728 FIRST ST,,38.30087806,-122.2825794,2014-09-05,Green,2014-09-05, ,structure good,,,,,,,,,
2443,,804 FIRST ST,,38.30058469,-122.2833282,2014-09-05,Green,2014-09-05, ,no damage,,,,,,,,,
2444,,967 FIRST ST,,38.29927898,-122.2848498,2014-09-05,Green,2014-09-05, ,(Burger Fi),,,,,,,,,
2445,,2564 PATRICIA DR,,38.32116766,-122.3279247,2014-09-05,Green,2014-09-05, ,structure good,,,,,,,,,
2446,,2564 PATRICIA DR,,38.32116766,-122.3279247,2014-09-24,Green,2014-09-24, ,minor cracks - no major damage,,,,,,,,,
2447,,2572 PATRICIA DR,,38.32088598,-122.3283885,2014-09-18,Yellow,2014-09-18, ,"chimney removed to fire box, rafter end roof tiles dislodged, permit required for repairs, exercise caution when within vicinity of roof",,,,,,,,,
2448,,2583 PATRICIA DR,,38.32020965,-122.3284969,2014-09-18,Yellow,2014-09-18, ,"vertical crack to front masonry chimney, west chimney separated from house, vertical cracks to firebox-do not use fireplace, permit required",,,,,,,,,
2449,,2596 PATRICIA DR,,38.32034648,-122.3293375,2014-09-18,Yellow,2014-09-18, ,ok to occupy except area of damage,,,,,,,,,
2450,,1113 PEAR TREE LN,,38.3207922,-122.2938131,2014-09-05,Yellow,2014-09-05, ,collapsed chimney at roofline,,,,,,,,,
2451,,1649 PEAR TREE LN,,38.32151003,-122.2873038,2014-10-07,Green,2014-10-07, ,No comments,,,,,,,,,
2452,,1240 PEARL ST,,38.29967238,-122.2888136,2014-09-05,Yellow,2014-09-05, ,American Legion Hall,,,,,,,,,
2453,,1339 PEARL ST,,38.29887069,-122.2894798,2014-09-05,Green,2014-09-05, ,verified placard from 8/27 insp (Pearl Restaurant),,,,,,,,,
2454,,1339 PEARL ST,,38.29887069,-122.2894798,2014-09-05,Green,2014-09-05, ,(Pearl Restaurant),,,,,,,,,
2455,,2778 PINE ST,,38.2914157,-122.3077022,2014-09-05,Yellow,2014-09-05, ,"chimney has vertical crack at ext wall, crack at walkways & stairs - OK to occ",,,,,,,,,
2456,,2778 PINE ST,,38.2914157,-122.3077022,2014-09-05,Green,2014-09-05, , ,,,,,,,,,
2457,,2788 PINE ST,,38.29139255,-122.3079916,2014-09-05,Yellow,2014-09-05, ,chimney,,,,,,,,,
2458,,2831 PINE ST,,38.29100739,-122.3090222,2014-09-05,Yellow,2014-09-05, ,detached garage center support beam is sagging,,,,,,,,,
2459,,1115 PINEWOOD DR,,38.30813038,-122.3277223,2014-09-05,Yellow,2014-09-05, ,Possible cracked chimney,,,,,,,,,
2460,,3551 GLENBROOK LN,,38.30518737,-122.3436808,2014-09-29,Green,2014-09-29, ,No structural EQ damage,,,,,,,,,
2461,,3571 GLENBROOK LN,,38.30533102,-122.3441627,2014-09-23,Yellow,2014-09-23, ,"chimney separating from house, superficial stucco & sheetrock cracking - engr eval wall in crawl space under house",,,,,,,,,
2462,,43 GLENWOOD DR,,38.3015431,-122.3001076,2014-09-24,Green,2014-09-24, ,Structure good,,,,,,,,,
2463,,46 GLENWOOD DR,,38.3021649,-122.2995799,2014-09-24,Green,2014-09-24, ,Horizontal crack at first be joint,,,,,,,,,
2464,,21 GLENWOOD DR,,38.30249257,-122.2992432,2014-09-05,Yellow,2014-09-05, ,remain clear of wall,,,,,,,,,
2465,,28 GLENWOOD DR,,38.30275224,-122.3000709,2014-09-05,Yellow,2014-09-05, ,Chimney collapsed onto roof and broke attic. Ceiling drywall broken above living room,,,,,,,,,
2466,,47 GLENWOOD DR,,38.30177852,-122.2995832,2014-09-05,Yellow,2014-09-05, ,horizontal crack in mortar joint on 3 sides of chimney,,,,,,,,,
2467,,48 GLENWOOD DR,,38.30220194,-122.2993704,2014-09-05,Yellow,2014-09-05, ,horizontal cracking in mortar joint in chimney - remain clear of area below,,,,,,,,,
2468,,51 GLENWOOD DR,,38.30185316,-122.2991672,2014-09-05,Yellow,2014-09-05, ,horizontal cracking in mortar joint in chimney - remain clear of area below,,,,,,,,,
2469,,72 GLENWOOD DR,,38.30277348,-122.2979892,2014-09-05,Yellow,2014-09-05, ,remain clear of wall,,,,,,,,,
2470,,25 GLENWOOD DR,,38.30242072,-122.2996504,2014-09-23,Yellow,2014-09-23, ,CMU block from chimney shingle are already in place. Do not use chimney. Bldg permit is re'd for completion of repairs,,,,,,,,,
2471,,97 GOLDEN GATE CIR,,38.27900517,-122.3046763,2014-10-03,Green,2014-10-03, ,Structure poorly maintained-abundant dry rot,,,,,,,,,
2472,,101 GOLDEN GATE CIR,,38.27894855,-122.3047618,2014-10-03,Green,2014-10-03, ,Structure poorly maintained-abundant dry rot,,,,,,,,,
2473,,41 GORDON CT,,38.33992266,-122.314483,2014-09-25,Green,2014-09-25, ,Minor Stucco cracks-inspected exterior front only. Engineer to look @ Shear wall @ stucco crack next  garage door,,,,,,,,,
2474,,2520 WIMBLEDON ST,,38.282542,-122.3042552,2014-09-23,Yellow,2014-09-23, ,Appears that top portion of chimney above roof was damaged. Already removed top portion of chimney,,,,,,,,,
2475,,1532 GORDON DR,,38.33889965,-122.3157018,2014-09-05,Yellow,2014-09-05, ,chimney top demolished,,,,,,,,,
2476,,100 PICKWICK DR,,38.28758092,-122.3062621,2014-10-02,Yellow,2014-10-02,downgraded from yellow,Chimney fall hazard removed,,,,,,,,,
2477,,161 PICKWICK DR,,38.28723958,-122.3066953,2014-09-05,Yellow,2014-09-05, ,Chimney collapsed onto roof causing roof damage and crushed AC Unit,,,,,,,,,
2478,,320 PICKWICK DR,,38.28612622,-122.3059338,2014-09-05,Green,2014-09-05, ,structure good,,,,,,,,,
2479,,361 PICKWICK DR,,38.28579105,-122.3063186,2014-09-05,Yellow,2014-09-05, ,Chimney falling hazard,,,,,,,,,
2480,,2811 PIEDMONT AVE,,38.31897316,-122.2948422,2014-09-25,Green,2014-09-25, ,No damage,,,,,,,,,
2481,,2812 PIEDMONT AVE,,38.31939326,-122.2949598,2014-10-07,Green,2014-10-07, ,No comments,,,,,,,,,
2482,,2877 PIEDMONT AVE,,38.31887482,-122.2954922,2014-09-05,Yellow,2014-09-05, ,Loose brick on chimney @ roof line. Resident refused the yellow tag - do not use side yard until hazard is mitigated,,,,,,,,,
2483,,2907 PIEDMONT AVE,,38.31890323,-122.2957427,2014-09-05,Yellow,2014-09-05, ,"facacia brick has totally separated from front of house. Fallen brick on rood from chimney, (1"") gap between house and chimney",,,,,,,,,
2484,,2974 PIEDMONT AVE,,38.31957924,-122.2961275,2014-09-05,Yellow,2014-09-05, ,"east side of house has a lateral shift on foundation wall chimney is separating from house with approx. 1"" gap",,,,,,,,,
2485,,3009 PIEDMONT AVE,,38.3192664,-122.2965126,2014-09-05,Yellow,2014-09-05, ,Brick falling from top of chimney,,,,,,,,,
2486,,3009 PIEDMONT AVE,,38.3192664,-122.2965126,2014-10-07,Yellow,2014-10-07, ,Cracks at top & mid height of chimney,,,,,,,,,
2487,,3010 PIEDMONT AVE,,38.31968453,-122.2963129,2014-09-05,Yellow,2014-09-05, ,"Chimney has separated from wall with 2"" gap",,,,,,,,,
2488,,10 WILD RYE WAY,,38.32662284,-122.2982947,2014-09-24,Green,2014-09-24, ,"Cracks in stucco diagonal south east wall @ window, stucco cracks @ garage header, cracks in second floor GYPBD ceiling",,,,,,,,,
2489,,1700 SECOND ST,,38.29650989,-122.2917779,2014-09-05,Yellow,2014-09-05,downgraded from red,revised red to yellow with restrictions - no business - clean up and repair only - fallling hazard under soffits,,,,,,,,,
2490,,1974 MAIN ST,,38.3071806,-122.2916414,2014-09-05,Red,2014-09-05,downgraded to yellow - downgraded to green,collapsed center chimney,,,,,,,,,
2491,,1558 PUEBLO AVE,,38.31538217,-122.3021903,2014-09-05,Green,2014-09-05, ,"hairline plaster cracks, structure good",,,,,,,,,
2492,,1145 PINEWOOD DR,,38.30986869,-122.3274335,2014-09-05,Yellow,2014-09-05, ,separate of corner framing,,,,,,,,,
2493,,2479 MARIN ST,,38.30887603,-122.30097,2014-10-06,Green,2014-10-06, ,Minor distress on side @ fndn to framing interface. Some interior & exterior cracking to plaster,,,,,,,,,
2494,,2515 MARIN ST,,38.30961421,-122.301266,2014-09-17,Green,2014-09-17, , ,,,,,,,,,
2495,,2589 MARIN ST,,38.31081506,-122.3016358,2014-09-25,Green,2014-09-25, ,No comments,,,,,,,,,
2496,,2721 MARIN ST,,38.31209316,-122.301958,2014-10-08,Yellow,2014-10-08, ,Public sidewalk at brick fence. Falling hazard,,,,,,,,,
2497,,3520 MARIPOSA CT,,38.32618128,-122.2999945,2014-10-02,Yellow,2014-10-02, ,Avoid chimney area inside and outside,,,,,,,,,
2498,,3540 MARIPOSA CT,,38.32646145,-122.300216,2014-09-05,Yellow,2014-09-05, ,need to inspect chimneys mortar joint line at roof line - joint appears to have gaps/remain clear of chimney area,,,,,,,,,
2499,,3543 MARIPOSA CT,,38.32620131,-122.3007513,2014-09-05,Yellow,2014-09-05, ,remain clear of fence line adjacent to chimney located at 3555 Mariposa Ct,,,,,,,,,
2500,,3555 MARIPOSA CT,,38.32633595,-122.3008728,2014-09-05,Yellow,2014-09-05, ,Top of chimney section loose ready to fall,,,,,,,,,
2501,,3573 MARIPOSA CT,,38.32672848,-122.3010514,2014-09-05,Yellow,2014-09-05, ,chimney bricks failed along horizontal joint line/remain clear of chimney area,,,,,,,,,
2502,,7 MARSALA WAY,,38.34458781,-122.3279878,2014-09-05,Green,2014-09-05, ,structure good,,,,,,,,,
2503,,11 MARSALA WAY,,38.34451858,-122.3282994,2014-09-05,Green,2014-09-05, ,structure good,,,,,,,,,
2504,,15 MARSALA WAY,,38.34444939,-122.328506,2014-09-05,Green,2014-09-05, ,structure good,,,,,,,,,
2505,,1700 SECOND ST,,38.29650989,-122.2917779,2014-09-05,Green,2014-09-05, ,engineer evaluation on file,,,,,,,,,
2506,,1824 SECOND ST,,38.29686155,-122.2940916,2014-09-05,Yellow,2014-09-05, ,Damaged chimney- moderate damage,,,,,,,,,
2507,,1824 SECOND ST,,38.29686155,-122.2940916,2014-09-05,Yellow,2014-09-05, ,Fireplace Damage,,,,,,,,,
2508,,1824 SECOND ST,,38.29686155,-122.2940916,2014-09-05,Green,2014-09-05, ,(dental office) chimney debris removed- building repaied to allow full occ,,,,,,,,,
2509,,1839 SECOND ST,,38.29639285,-122.2944057,2014-09-25,Green,2014-09-25, ,"Green tag, no visual damage",,,,,,,,,
2510,,1906 SECOND ST,,38.29687229,-122.2946528,2014-09-05,Yellow,2014-09-05, ,Two damaged fireplaces,,,,,,,,,
2511,,1915 SECOND ST,,38.29643567,-122.2947873,2014-09-08,Yellow,2014-09-08, ,front & rear stairs & landing - separation occurred at front & rear stairs,,,,,,,,,
2512,,1927 SECOND ST,,38.29645656,-122.294973,2014-10-07,Green,2014-10-07, ,No comments,,,,,,,,,
2513,,1927 SECOND ST,,38.29645656,-122.294973,2014-10-08,Green,2014-10-08, ,Completed interior & Exterior inspection. Owner to request a foundation inspection . She will call bldg. dept.,,,,,,,,,
2514,,2000 SECOND ST,,38.29700253,-122.2953395,2014-09-17,Green,2014-09-17, ,"evidence of movement, no fresh spalling, looks like conc weakened overtime due to moisture - no one home",,,,,,,,,
2515,,2030 SECOND ST,,38.29706647,-122.2958037,2014-09-17,Green,2014-09-17, ,"stucco delam on upper side; brick base of chimney cracked, minor stucco cracking around window",,,,,,,,,
2516,,2123 SECOND ST,,38.29671552,-122.2967755,2014-09-17,Green,2014-09-17, ,duplex - no one home,,,,,,,,,
2517,,2130 SECOND ST,,38.29721279,-122.2968304,2014-09-05,Green,2014-09-05, , ,,,,,,,,,
2518,,2140 SECOND ST,,38.29714206,-122.2969921,2014-09-05,Yellow,2014-09-05, ,Restricted Use,,,,,,,,,
2519,,2245 SECOND ST,,38.29682004,-122.2981837,2014-09-05,Yellow,2014-09-05, ,Hazard?,,,,,,,,,
2520,,3173 MONTCLAIR AVE,,38.32083229,-122.2963683,2014-09-05,Yellow,2014-09-05, ,Chimney in danger of collapsing into side yard and neighbors driveWy - do not use side yard near chimney until hazard is mitigated,,,,,,,,,
2521,,3174 MONTCLAIR AVE,,38.32098511,-122.2958609,2014-09-24,Green,2014-09-24, ,"Slab foundation@ rm. Addition move 3/8"", plaster cracks @ S. extr. wall/foundation stem wall.Recommend to have engineer look @ sill plate",,,,,,,,,
2522,,3213 MONTCLAIR AVE,,38.3211548,-122.2964596,2014-09-05,Yellow,2014-09-05, ,Neighbors chimney in danger of collapse - do not use side yard until hazard is mitigated,,,,,,,,,
2523,,3214 MONTCLAIR AVE,,38.32130521,-122.2959519,2014-09-05,Yellow,2014-09-05, ,Several loose bricks on chimney,,,,,,,,,
2524,,3221 MONTCLAIR AVE,,38.32131391,-122.2965199,2014-09-05,Yellow,2014-09-05, ,Several loose brick above the roof line,,,,,,,,,
2525,,3222 MONTCLAIR AVE,,38.32146699,-122.2959967,2014-09-05,Yellow,2014-09-05, ,One loose brick,,,,,,,,,
2526,," ,  ",,38.32146699,-122.2959967,2014-09-24,Green,2014-09-24, ,Interior GYP BD.cracks @ ft door windows minor. Recommend engineer look at sill plate in crawl space,,,,,,,,,
2527,,446 MONTECITO BLVD,,38.30126491,-122.2657599,2014-10-08,Yellow,2014-10-08, ,"Stone in chimney cracks in fireplace, contractor to review permit required",,,,,,,,,
2528,,454 MONTGOMERY ST,,38.2923313,-122.2969235,2014-09-05,Yellow,2014-09-05, ,Chimney damage,,,,,,,,,
2529,,475 MONTGOMERY ST,,38.29238686,-122.2974706,2014-10-02,Yellow,2014-10-02, ,Restricted use of adjacent driveway & restricted access to living room,,,,,,,,,
2530,,495 MONTGOMERY ST,,38.29261827,-122.2974204,2014-09-05,Yellow,2014-09-05, ,Chimney damage,,,,,,,,,
2531,,540 MONTGOMERY ST,,38.29343948,-122.2968579,2014-09-05,Yellow,2014-09-05, ,Chimney damage,,,,,,,,,
2532,,541 MONTGOMERY ST,,38.29350158,-122.2973413,2014-09-05,Red,2014-09-05, ,shed in rear yard unstable,,,,,,,,,
